C,gamma,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Avg Accuracy,stdev
10,100,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.1875,0.197806919
10,500,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
10,1000,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
50,0.001,87.27678571,86.60714286,87.5,87.27678571,86.83035714,85.71428571,85.9375,86.16071429,85.49107143,86.60714286,86.38392857,85.9375,86.38392857,86.16071429,85.9375,86.38392857,87.05357143,86.60714286,86.83035714,86.83035714,87.05357143,85.71428571,86.60714286,86.60714286,86.60714286,85.71428571,86.16071429,86.16071429,86.16071429,86.16071429,87.05357143,87.05357143,86.38392857,86.38392857,87.5,87.05357143,86.16071429,86.16071429,86.16071429,85.71428571,86.38392857,87.27678571,87.05357143,86.60714286,85.9375,86.38392857,85.71428571,85.71428571,86.16071429,86.16071429,86.4375,0.519212562
50,0.01,89.28571429,88.83928571,89.28571429,89.50892857,89.73214286,88.39285714,88.61607143,89.50892857,87.94642857,87.94642857,88.39285714,88.39285714,89.50892857,88.83928571,88.61607143,89.28571429,88.16964286,89.28571429,88.83928571,89.73214286,87.72321429,88.61607143,89.0625,89.0625,87.94642857,88.83928571,87.5,88.83928571,88.83928571,87.5,88.16964286,87.5,88.39285714,88.16964286,89.50892857,88.61607143,88.61607143,88.16964286,87.94642857,88.16964286,88.61607143,88.39285714,86.60714286,89.0625,88.39285714,87.94642857,88.16964286,88.39285714,87.94642857,89.0625,88.55803571,0.65786224
50,0.1,90.40178571,88.39285714,89.28571429,89.73214286,89.0625,88.83928571,88.61607143,88.39285714,89.28571429,87.94642857,90.40178571,87.94642857,89.0625,88.83928571,90.625,90.17857143,87.94642857,88.61607143,89.50892857,88.16964286,89.50892857,89.28571429,89.28571429,88.39285714,88.83928571,88.61607143,88.83928571,90.17857143,88.61607143,89.50892857,89.50892857,87.5,87.27678571,89.73214286,89.0625,88.16964286,88.16964286,88.16964286,89.0625,88.39285714,88.39285714,89.95535714,89.50892857,87.94642857,89.50892857,89.0625,88.61607143,88.16964286,89.50892857,89.28571429,88.94642857,0.772236899
50,1,85.04464286,85.9375,84.59821429,84.82142857,85.26785714,86.16071429,83.70535714,85.9375,86.83035714,83.92857143,86.38392857,86.38392857,85.04464286,86.60714286,85.04464286,84.375,84.82142857,84.15178571,85.9375,87.05357143,85.26785714,85.71428571,85.49107143,83.92857143,84.59821429,85.9375,84.15178571,86.60714286,85.04464286,85.9375,87.05357143,87.05357143,85.26785714,85.04464286,85.26785714,86.16071429,84.375,85.71428571,86.83035714,84.82142857,85.26785714,85.71428571,85.9375,84.15178571,83.92857143,86.16071429,85.26785714,85.26785714,86.16071429,86.60714286,85.45535714,0.925690052
50,10,70.08928571,71.20535714,72.76785714,70.08928571,69.41964286,71.20535714,71.42857143,71.42857143,70.98214286,69.86607143,69.64285714,71.20535714,70.75892857,69.41964286,70.75892857,72.54464286,70.98214286,70.53571429,71.20535714,71.20535714,69.86607143,69.86607143,70.98214286,71.20535714,69.41964286,68.97321429,70.75892857,71.42857143,71.20535714,70.53571429,71.20535714,70.98214286,71.42857143,71.875,72.09821429,70.3125,71.65178571,70.75892857,71.20535714,70.98214286,70.3125,70.08928571,70.3125,70.98214286,70.98214286,71.65178571,69.86607143,70.98214286,69.64285714,71.65178571,70.79910714,0.81882639
50,50,46.20535714,45.75892857,44.86607143,46.20535714,46.20535714,45.53571429,46.65178571,46.42857143,45.75892857,45.53571429,46.20535714,46.42857143,45.08928571,45.75892857,46.42857143,44.86607143,46.42857143,45.53571429,45.08928571,44.86607143,45.98214286,46.20535714,45.75892857,45.75892857,46.20535714,45.98214286,45.75892857,46.20535714,46.65178571,45.75892857,45.3125,45.98214286,45.3125,46.65178571,46.20535714,45.75892857,46.42857143,46.42857143,44.64285714,46.20535714,45.08928571,46.20535714,45.53571429,45.53571429,45.75892857,45.75892857,46.875,45.3125,46.20535714,45.3125,45.85267857,0.539440545
50,100,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,43.30357143,42.85714286,42.85714286,42.85714286,42.85714286,43.30357143,42.85714286,42.85714286,43.30357143,42.85714286,42.41071429,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,42.41071429,43.30357143,43.30357143,43.14285714,0.251246372
50,500,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
50,1000,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
100,0.001,87.27678571,87.5,87.5,87.27678571,87.94642857,87.94642857,88.16964286,88.39285714,87.72321429,87.72321429,87.72321429,88.39285714,86.60714286,87.72321429,87.27678571,88.16964286,88.16964286,87.27678571,88.16964286,87.27678571,87.05357143,87.5,87.27678571,87.27678571,87.05357143,88.61607143,87.94642857,87.05357143,88.39285714,87.5,87.27678571,88.83928571,87.27678571,87.72321429,87.5,88.16964286,88.16964286,87.72321429,88.16964286,87.94642857,87.5,87.27678571,88.61607143,88.16964286,87.94642857,87.05357143,87.27678571,87.05357143,86.60714286,87.94642857,87.68303571,0.519467093
100,0.01,88.61607143,88.83928571,88.83928571,88.16964286,88.83928571,89.0625,88.83928571,89.0625,89.50892857,88.83928571,88.83928571,86.38392857,87.72321429,89.0625,89.0625,86.83035714,88.16964286,87.94642857,88.61607143,87.94642857,89.28571429,89.28571429,87.94642857,89.50892857,89.0625,88.83928571,87.94642857,90.17857143,89.50892857,88.39285714,87.94642857,88.16964286,88.39285714,89.0625,88.83928571,89.0625,88.16964286,88.16964286,87.72321429,88.83928571,88.39285714,87.72321429,89.73214286,89.0625,88.16964286,86.83035714,88.61607143,89.73214286,87.94642857,87.72321429,88.54910714,0.76430898
100,0.1,87.72321429,88.61607143,87.5,87.94642857,89.28571429,86.60714286,89.0625,88.16964286,88.39285714,88.16964286,89.28571429,87.27678571,85.71428571,87.27678571,88.83928571,89.73214286,89.28571429,87.72321429,86.83035714,88.16964286,87.05357143,88.39285714,88.16964286,88.39285714,87.72321429,88.61607143,88.39285714,89.73214286,88.61607143,88.39285714,87.5,89.0625,89.0625,86.60714286,88.39285714,87.5,89.95535714,87.05357143,87.5,89.28571429,87.05357143,88.83928571,86.83035714,88.83928571,87.27678571,88.16964286,89.0625,89.0625,90.40178571,86.83035714,88.1875,1.001133325
100,1,85.49107143,86.60714286,83.70535714,85.71428571,86.38392857,85.49107143,85.26785714,86.38392857,86.16071429,87.5,86.83035714,85.26785714,86.60714286,86.83035714,85.9375,86.16071429,84.375,86.38392857,85.9375,84.59821429,85.71428571,84.15178571,84.82142857,85.9375,85.9375,85.04464286,83.92857143,85.26785714,85.71428571,84.59821429,85.49107143,85.49107143,87.72321429,85.9375,85.9375,84.82142857,86.83035714,85.71428571,85.71428571,86.60714286,85.49107143,85.04464286,85.71428571,85.26785714,85.71428571,86.60714286,84.82142857,85.49107143,85.9375,83.92857143,85.66071429,0.876257872
100,10,71.65178571,70.3125,70.98214286,70.08928571,71.20535714,69.86607143,69.86607143,71.20535714,72.09821429,70.98214286,69.86607143,69.64285714,71.20535714,70.98214286,68.97321429,71.65178571,69.41964286,68.52678571,70.08928571,72.54464286,70.98214286,71.65178571,71.65178571,71.875,71.20535714,69.86607143,70.3125,71.20535714,69.86607143,69.86607143,70.3125,70.98214286,70.3125,70.53571429,69.41964286,70.75892857,71.42857143,69.86607143,71.20535714,72.76785714,70.3125,70.53571429,69.41964286,70.3125,70.53571429,70.75892857,71.20535714,71.65178571,71.20535714,72.54464286,70.71428571,0.928585445
100,50,46.42857143,45.75892857,45.98214286,46.42857143,46.875,46.20535714,44.64285714,46.42857143,47.09821429,45.75892857,46.42857143,44.86607143,45.3125,46.20535714,45.98214286,44.41964286,45.75892857,44.86607143,46.20535714,45.3125,45.75892857,45.75892857,46.42857143,46.20535714,45.53571429,46.20535714,44.86607143,46.20535714,45.53571429,46.42857143,44.41964286,46.20535714,46.875,46.20535714,46.20535714,45.75892857,45.53571429,45.75892857,46.875,46.20535714,45.98214286,46.65178571,45.98214286,46.20535714,45.98214286,45.75892857,46.20535714,46.42857143,45.3125,46.20535714,45.93303571,0.618803229
100,100,43.30357143,42.85714286,43.30357143,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,42.85714286,42.85714286,42.41071429,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,42.85714286,42.41071429,43.30357143,43.30357143,42.85714286,43.30357143,42.85714286,42.85714286,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,42.85714286,42.41071429,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.10714286,0.272971104
100,500,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
100,1000,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
500,0.001,88.16964286,88.61607143,89.50892857,87.72321429,88.16964286,88.16964286,88.39285714,87.72321429,88.61607143,87.94642857,87.5,87.72321429,87.94642857,87.94642857,88.39285714,87.72321429,86.83035714,87.05357143,87.94642857,88.16964286,88.16964286,88.83928571,88.39285714,88.61607143,86.60714286,88.16964286,88.39285714,87.94642857,88.39285714,88.61607143,87.94642857,87.94642857,87.94642857,87.5,88.39285714,87.27678571,87.72321429,87.72321429,87.94642857,89.0625,88.61607143,87.5,87.5,88.61607143,89.0625,87.94642857,88.39285714,87.94642857,87.94642857,87.72321429,88.0625,0.550911152
500,0.01,87.94642857,88.61607143,89.0625,88.16964286,88.61607143,87.94642857,89.50892857,88.39285714,88.39285714,88.16964286,89.50892857,88.61607143,87.94642857,87.05357143,88.83928571,89.0625,88.83928571,88.16964286,87.27678571,87.94642857,88.83928571,89.0625,89.28571429,88.16964286,88.16964286,88.39285714,88.83928571,89.28571429,88.83928571,89.50892857,89.50892857,88.83928571,88.39285714,89.73214286,88.16964286,88.83928571,87.94642857,87.94642857,88.39285714,86.38392857,88.61607143,88.83928571,87.94642857,88.61607143,87.27678571,88.61607143,88.83928571,88.16964286,87.5,89.73214286,88.49553571,0.698931293
500,0.1,85.9375,87.72321429,88.61607143,86.60714286,87.05357143,86.16071429,86.16071429,87.27678571,85.71428571,87.72321429,87.05357143,86.16071429,86.83035714,87.27678571,88.83928571,86.83035714,86.16071429,87.94642857,88.16964286,85.9375,87.5,87.27678571,86.83035714,85.26785714,87.72321429,87.05357143,85.04464286,86.16071429,86.60714286,86.60714286,86.83035714,86.60714286,87.72321429,85.49107143,88.83928571,85.71428571,87.05357143,87.05357143,88.39285714,86.60714286,85.26785714,88.39285714,88.16964286,87.27678571,87.05357143,88.16964286,85.9375,85.71428571,86.16071429,85.9375,86.89285714,0.979779491
500,1,84.375,85.49107143,85.49107143,85.9375,85.04464286,87.05357143,84.375,85.9375,84.82142857,84.82142857,85.49107143,87.05357143,84.375,85.49107143,86.83035714,85.04464286,84.59821429,85.71428571,84.59821429,87.5,85.26785714,85.71428571,84.59821429,85.04464286,87.05357143,87.27678571,83.70535714,86.16071429,84.375,85.26785714,86.16071429,84.375,86.83035714,85.71428571,84.375,86.83035714,84.82142857,85.04464286,87.27678571,85.71428571,84.82142857,84.82142857,85.26785714,83.70535714,85.49107143,84.375,83.92857143,85.26785714,85.49107143,85.04464286,85.39732143,0.98500651
500,10,71.20535714,70.3125,70.75892857,70.08928571,69.41964286,71.20535714,71.65178571,70.08928571,70.3125,71.20535714,71.65178571,70.53571429,70.75892857,71.65178571,71.65178571,70.98214286,71.20535714,70.3125,71.20535714,70.75892857,70.08928571,71.20535714,71.20535714,71.875,70.98214286,71.65178571,70.53571429,71.20535714,71.20535714,70.53571429,71.65178571,71.65178571,70.53571429,70.75892857,69.41964286,70.75892857,70.3125,70.08928571,70.3125,70.3125,71.20535714,72.09821429,70.98214286,70.3125,70.53571429,70.75892857,71.20535714,70.3125,70.98214286,70.75892857,70.84821429,0.603344641
500,50,45.08928571,46.20535714,45.53571429,45.3125,44.19642857,46.65178571,46.20535714,44.86607143,46.20535714,46.65178571,46.42857143,45.75892857,44.86607143,45.98214286,46.65178571,45.98214286,45.75892857,46.42857143,46.42857143,44.41964286,45.98214286,46.42857143,44.86607143,45.53571429,45.08928571,46.875,46.20535714,45.08928571,46.20535714,45.3125,45.98214286,45.98214286,45.3125,45.08928571,45.08928571,46.65178571,45.3125,46.20535714,45.75892857,45.98214286,45.53571429,45.3125,45.08928571,46.65178571,45.98214286,45.3125,46.20535714,45.75892857,45.3125,44.86607143,45.73214286,0.645110644
500,100,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.41071429,43.30357143,42.85714286,43.30357143,42.85714286,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,42.85714286,43.30357143,42.85714286,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,42.85714286,42.85714286,43.30357143,42.85714286,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.125,0.238626109
500,500,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
500,1000,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
1000,0.001,88.16964286,88.61607143,87.94642857,88.16964286,88.61607143,87.5,86.83035714,87.05357143,87.72321429,88.39285714,88.16964286,88.39285714,87.72321429,87.5,87.94642857,87.05357143,87.5,88.39285714,88.16964286,87.72321429,88.39285714,86.83035714,88.83928571,88.83928571,88.83928571,86.60714286,88.16964286,87.27678571,87.72321429,88.61607143,87.5,87.72321429,87.94642857,87.94642857,88.83928571,87.5,87.5,88.16964286,85.9375,87.72321429,89.73214286,87.27678571,87.27678571,88.39285714,87.94642857,88.39285714,87.94642857,88.39285714,87.72321429,87.27678571,87.89732143,0.678377797
1000,0.01,87.72321429,86.16071429,87.5,89.50892857,88.16964286,86.16071429,88.16964286,88.83928571,88.39285714,89.95535714,87.5,89.50892857,88.39285714,86.38392857,88.39285714,89.28571429,86.83035714,87.72321429,86.60714286,88.39285714,88.61607143,88.83928571,88.83928571,87.94642857,87.5,88.16964286,85.71428571,87.94642857,87.27678571,87.94642857,87.27678571,88.39285714,86.38392857,87.94642857,86.83035714,88.39285714,86.83035714,87.27678571,88.16964286,88.61607143,89.50892857,87.94642857,86.60714286,88.83928571,87.5,86.60714286,89.50892857,89.73214286,87.72321429,87.05357143,87.91071429,1.036582588
1000,0.1,85.04464286,87.05357143,88.61607143,85.49107143,86.16071429,86.83035714,86.38392857,87.5,86.38392857,85.71428571,86.60714286,86.60714286,87.05357143,86.60714286,85.71428571,86.60714286,86.16071429,85.04464286,85.49107143,88.39285714,85.9375,87.27678571,86.16071429,86.16071429,86.60714286,86.83035714,87.05357143,85.71428571,86.38392857,87.27678571,85.71428571,86.83035714,87.72321429,85.04464286,87.27678571,87.94642857,86.16071429,86.83035714,86.60714286,86.60714286,87.5,87.05357143,85.71428571,88.83928571,88.39285714,85.71428571,86.83035714,86.38392857,85.04464286,84.82142857,86.55803571,0.949473638
1000,1,86.38392857,85.04464286,84.59821429,84.375,84.15178571,85.04464286,86.16071429,85.04464286,85.04464286,84.82142857,83.48214286,84.375,85.71428571,85.26785714,87.05357143,83.92857143,84.82142857,85.9375,84.59821429,85.9375,85.04464286,85.9375,85.49107143,83.92857143,85.49107143,86.16071429,85.9375,84.82142857,87.27678571,84.59821429,85.49107143,84.375,83.25892857,85.9375,85.9375,84.15178571,84.59821429,85.9375,85.49107143,84.375,86.83035714,86.16071429,86.83035714,84.82142857,86.38392857,86.60714286,85.04464286,87.05357143,86.16071429,85.9375,85.35714286,0.96615162
1000,10,70.98214286,70.08928571,70.08928571,70.75892857,71.42857143,70.98214286,71.65178571,70.98214286,70.53571429,70.3125,71.20535714,70.53571429,71.20535714,71.42857143,70.08928571,70.98214286,70.98214286,70.08928571,71.65178571,70.75892857,71.42857143,71.65178571,69.86607143,70.3125,70.98214286,70.75892857,70.08928571,70.75892857,71.20535714,70.08928571,70.08928571,70.98214286,70.75892857,70.98214286,72.32142857,71.875,70.53571429,69.64285714,70.98214286,70.3125,70.75892857,70.98214286,71.20535714,70.08928571,70.98214286,70.98214286,71.20535714,71.65178571,69.41964286,70.53571429,70.80357143,0.605027614
1000,50,46.42857143,46.20535714,46.20535714,46.42857143,45.3125,45.08928571,45.75892857,46.20535714,45.3125,46.20535714,45.53571429,45.3125,45.98214286,46.20535714,46.42857143,45.3125,46.20535714,47.09821429,46.20535714,46.20535714,46.65178571,46.42857143,46.20535714,45.53571429,45.3125,46.20535714,45.3125,45.98214286,46.20535714,46.42857143,45.53571429,45.08928571,45.08928571,46.20535714,46.42857143,45.53571429,46.65178571,46.42857143,45.3125,46.20535714,46.65178571,45.3125,45.75892857,45.08928571,45.53571429,44.64285714,46.65178571,45.08928571,45.98214286,45.75892857,45.89732143,0.557607343
1000,100,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,42.41071429,42.85714286,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,42.85714286,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,42.85714286,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,43.30357143,42.85714286,43.1875,0.217398731
1000,500,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
1000,1000,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,42.41071429,1.44E-14
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avg,stdev
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max:,89.19642857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
