C,gamma,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Avg Accuracy,stdev
10,100,83.70535714,84.82142857,84.82142857,83.70535714,84.59821429,83.92857143,84.15178571,85.49107143,85.04464286,85.26785714,84.82142857,84.59821429,84.59821429,85.04464286,83.03571429,84.375,84.15178571,85.26785714,83.92857143,84.15178571,84.375,84.15178571,85.04464286,84.15178571,84.59821429,85.04464286,84.82142857,83.25892857,84.15178571,84.375,84.82142857,83.48214286,84.375,84.59821429,84.59821429,84.59821429,83.25892857,84.375,84.82142857,84.375,84.15178571,84.15178571,84.15178571,83.03571429,84.59821429,85.26785714,84.82142857,83.70535714,84.15178571,85.26785714,84.40178571,0.590810489
10,500,84.59821429,85.04464286,83.70535714,83.92857143,84.375,83.70535714,84.15178571,83.70535714,83.70535714,84.15178571,84.59821429,85.04464286,84.59821429,84.375,84.59821429,85.04464286,85.26785714,85.04464286,84.59821429,85.04464286,84.82142857,83.92857143,84.82142857,85.26785714,84.375,84.375,84.375,84.375,84.59821429,83.25892857,84.375,84.15178571,84.375,84.15178571,84.15178571,84.375,84.15178571,85.04464286,84.15178571,84.59821429,83.92857143,85.49107143,83.92857143,85.04464286,84.15178571,85.04464286,85.49107143,84.59821429,84.59821429,84.15178571,84.46875,0.502351075
10,1000,84.82142857,84.375,84.15178571,84.15178571,83.92857143,85.49107143,85.04464286,83.92857143,84.59821429,85.26785714,84.375,84.375,84.15178571,84.82142857,84.375,83.70535714,84.59821429,84.82142857,83.25892857,84.59821429,83.48214286,85.26785714,85.04464286,85.04464286,84.59821429,84.59821429,84.15178571,85.49107143,84.15178571,84.82142857,84.15178571,85.71428571,84.59821429,85.49107143,84.375,84.15178571,83.25892857,85.26785714,83.48214286,84.375,84.15178571,85.26785714,84.59821429,84.375,84.15178571,83.92857143,84.82142857,84.375,84.375,84.59821429,84.5,0.576030915
50,0.001,86.38392857,85.9375,85.04464286,87.05357143,87.05357143,87.72321429,87.05357143,86.38392857,86.16071429,86.38392857,85.71428571,87.5,87.05357143,86.16071429,86.38392857,86.16071429,86.83035714,86.16071429,86.16071429,87.72321429,86.60714286,86.38392857,87.72321429,86.60714286,86.83035714,87.05357143,85.9375,85.49107143,85.9375,86.38392857,86.16071429,87.05357143,86.60714286,86.83035714,85.71428571,86.16071429,86.38392857,86.60714286,87.27678571,87.5,86.16071429,86.16071429,85.71428571,86.60714286,86.16071429,85.49107143,85.9375,85.71428571,86.60714286,86.83035714,86.47321429,0.615028748
50,0.01,85.49107143,85.26785714,85.9375,86.60714286,86.83035714,86.38392857,85.49107143,86.60714286,85.71428571,86.16071429,87.5,86.16071429,86.16071429,86.60714286,87.05357143,86.16071429,86.16071429,85.9375,86.16071429,85.9375,86.38392857,86.38392857,87.05357143,86.16071429,86.83035714,85.71428571,86.16071429,85.71428571,85.9375,86.16071429,87.05357143,85.26785714,86.38392857,87.27678571,86.16071429,87.94642857,86.60714286,86.83035714,86.38392857,85.49107143,87.5,85.49107143,87.5,86.16071429,86.60714286,85.9375,86.38392857,85.26785714,86.38392857,85.9375,86.30803571,0.62096849
50,0.1,87.5,87.27678571,85.49107143,85.49107143,86.16071429,85.9375,85.9375,86.83035714,86.16071429,85.49107143,84.82142857,87.05357143,86.83035714,86.83035714,86.60714286,87.27678571,86.60714286,86.60714286,87.27678571,84.59821429,85.71428571,86.60714286,86.38392857,86.38392857,86.38392857,86.16071429,85.49107143,86.38392857,87.27678571,86.60714286,86.60714286,87.05357143,87.27678571,85.71428571,85.26785714,86.60714286,85.04464286,85.04464286,87.05357143,86.83035714,85.04464286,85.49107143,87.05357143,85.9375,86.83035714,86.60714286,87.27678571,86.16071429,85.9375,87.05357143,86.32142857,0.750602805
50,1,86.16071429,86.60714286,86.83035714,85.9375,86.16071429,85.9375,86.83035714,85.9375,85.9375,85.9375,85.26785714,86.60714286,87.72321429,86.38392857,87.27678571,85.49107143,85.49107143,87.05357143,85.9375,85.49107143,86.60714286,87.27678571,85.26785714,86.38392857,86.60714286,87.05357143,85.26785714,85.49107143,85.9375,86.83035714,86.60714286,86.16071429,86.38392857,87.5,85.9375,85.71428571,85.9375,85.49107143,86.83035714,86.83035714,87.27678571,87.5,86.16071429,87.5,86.16071429,86.38392857,85.71428571,85.9375,85.9375,86.83035714,86.33035714,0.657475713
50,10,87.05357143,86.16071429,87.5,85.9375,85.26785714,85.49107143,86.83035714,86.60714286,85.9375,86.38392857,86.60714286,85.49107143,86.60714286,85.9375,85.9375,87.27678571,86.60714286,87.5,86.16071429,85.9375,85.71428571,85.26785714,85.9375,86.38392857,87.72321429,85.49107143,86.16071429,86.38392857,85.71428571,86.16071429,87.27678571,85.04464286,85.26785714,87.05357143,87.27678571,87.27678571,87.5,85.49107143,86.16071429,85.04464286,86.83035714,86.38392857,85.71428571,86.60714286,86.83035714,86.38392857,85.9375,85.71428571,87.27678571,85.49107143,86.29464286,0.722945411
50,50,87.05357143,87.05357143,85.04464286,86.60714286,87.05357143,86.38392857,86.60714286,87.5,85.49107143,87.5,85.9375,86.38392857,87.27678571,85.49107143,86.83035714,86.83035714,86.16071429,87.05357143,87.05357143,86.16071429,86.16071429,85.71428571,86.60714286,86.38392857,86.83035714,86.60714286,86.60714286,84.59821429,87.5,86.38392857,87.27678571,86.83035714,87.05357143,85.9375,86.83035714,86.83035714,87.27678571,86.38392857,86.83035714,85.71428571,87.05357143,86.60714286,85.49107143,85.49107143,87.27678571,87.27678571,85.26785714,86.16071429,85.04464286,85.26785714,86.45535714,0.731947282
50,100,87.05357143,86.83035714,85.49107143,86.60714286,86.83035714,86.38392857,86.16071429,86.83035714,84.15178571,86.16071429,86.16071429,87.5,88.16964286,85.04464286,86.83035714,87.05357143,85.71428571,87.27678571,87.5,87.27678571,87.05357143,84.82142857,85.9375,86.16071429,85.71428571,85.9375,86.60714286,86.60714286,87.27678571,84.82142857,85.71428571,86.60714286,86.60714286,88.39285714,86.83035714,86.83035714,86.83035714,86.60714286,85.71428571,85.9375,85.26785714,86.38392857,87.27678571,86.60714286,86.38392857,86.38392857,87.5,87.27678571,86.60714286,85.71428571,86.46875,0.838702518
50,500,85.71428571,87.05357143,85.71428571,86.60714286,86.60714286,85.71428571,86.16071429,86.60714286,87.5,85.71428571,86.38392857,86.83035714,86.60714286,85.04464286,86.60714286,87.05357143,85.26785714,86.16071429,86.60714286,86.16071429,86.38392857,86.16071429,87.05357143,86.83035714,87.27678571,85.49107143,85.26785714,86.60714286,87.5,87.72321429,86.16071429,85.04464286,86.16071429,86.38392857,86.60714286,85.26785714,85.9375,85.71428571,86.60714286,85.9375,86.83035714,86.38392857,85.49107143,85.71428571,87.05357143,85.26785714,87.05357143,85.26785714,86.60714286,85.9375,86.27678571,0.682785271
50,1000,86.38392857,87.27678571,85.9375,85.9375,86.83035714,86.83035714,85.71428571,86.83035714,86.83035714,85.9375,85.9375,87.5,85.71428571,85.71428571,86.83035714,86.16071429,85.71428571,86.16071429,86.38392857,85.71428571,86.16071429,86.83035714,86.38392857,86.38392857,87.05357143,85.49107143,85.71428571,86.38392857,86.60714286,85.71428571,86.16071429,85.71428571,86.83035714,86.60714286,86.60714286,85.49107143,86.60714286,86.83035714,86.60714286,85.9375,86.38392857,86.38392857,86.38392857,86.60714286,85.71428571,87.05357143,86.83035714,85.9375,86.60714286,86.83035714,86.34375,0.499509241
100,0.001,85.49107143,86.38392857,86.16071429,86.83035714,87.27678571,86.60714286,86.83035714,85.71428571,85.71428571,85.49107143,85.26785714,85.9375,87.27678571,86.60714286,86.16071429,87.27678571,87.72321429,86.83035714,87.05357143,85.9375,85.04464286,86.60714286,85.71428571,85.9375,85.71428571,86.60714286,84.82142857,85.49107143,85.26785714,87.05357143,87.94642857,85.26785714,87.05357143,86.16071429,85.26785714,87.05357143,85.49107143,86.16071429,86.38392857,86.60714286,86.16071429,85.71428571,85.26785714,85.9375,86.16071429,85.9375,86.38392857,86.83035714,86.60714286,87.27678571,86.25,0.736876276
100,0.01,85.49107143,84.59821429,86.38392857,85.71428571,86.60714286,87.05357143,86.16071429,85.71428571,86.83035714,86.60714286,86.38392857,86.83035714,86.83035714,84.59821429,86.16071429,86.60714286,86.83035714,86.38392857,86.83035714,86.83035714,84.59821429,86.16071429,85.71428571,87.5,85.9375,86.60714286,86.60714286,87.05357143,87.27678571,85.9375,86.38392857,86.60714286,86.60714286,87.05357143,86.38392857,86.38392857,87.27678571,85.9375,85.49107143,86.38392857,84.82142857,86.16071429,86.60714286,85.9375,87.05357143,86.60714286,86.38392857,87.27678571,86.38392857,85.71428571,86.32589286,0.689557497
100,0.1,85.71428571,85.49107143,87.27678571,84.375,86.38392857,86.60714286,85.71428571,86.16071429,85.71428571,84.82142857,87.27678571,85.9375,85.9375,86.16071429,85.26785714,85.49107143,87.94642857,86.60714286,86.16071429,86.38392857,86.16071429,84.82142857,85.49107143,85.26785714,85.26785714,86.38392857,84.15178571,85.49107143,86.16071429,85.9375,85.26785714,85.71428571,85.71428571,85.71428571,87.05357143,87.27678571,87.05357143,87.05357143,86.83035714,87.05357143,85.71428571,86.16071429,85.49107143,85.71428571,87.5,84.82142857,86.83035714,86.60714286,86.60714286,86.16071429,86.05803571,0.820711774
100,1,84.59821429,85.9375,87.27678571,87.5,85.49107143,84.82142857,86.38392857,87.27678571,86.16071429,86.83035714,85.49107143,86.38392857,85.26785714,86.38392857,86.60714286,88.16964286,85.9375,86.38392857,87.05357143,84.82142857,85.04464286,86.38392857,87.05357143,86.83035714,85.26785714,85.26785714,86.60714286,85.71428571,87.72321429,86.60714286,87.05357143,86.38392857,86.16071429,87.27678571,85.71428571,87.72321429,86.38392857,87.05357143,85.9375,85.71428571,87.05357143,86.16071429,87.27678571,85.71428571,86.16071429,86.83035714,86.38392857,85.71428571,86.60714286,86.38392857,86.33928571,0.812981428
100,10,86.60714286,85.9375,86.38392857,86.60714286,85.26785714,85.9375,87.05357143,85.71428571,86.38392857,87.27678571,85.71428571,85.26785714,86.83035714,86.60714286,86.60714286,86.83035714,87.05357143,85.49107143,86.83035714,86.38392857,86.60714286,84.82142857,86.38392857,87.27678571,85.9375,87.05357143,86.83035714,87.27678571,87.05357143,85.9375,86.16071429,85.9375,85.9375,86.38392857,86.38392857,86.83035714,85.71428571,86.16071429,86.83035714,86.60714286,86.16071429,85.71428571,85.71428571,84.82142857,85.49107143,85.9375,86.60714286,86.16071429,86.60714286,87.05357143,86.30357143,0.61793171
100,50,85.71428571,86.83035714,85.26785714,85.9375,86.16071429,86.16071429,87.27678571,85.9375,86.38392857,86.16071429,86.38392857,86.60714286,86.16071429,86.60714286,86.83035714,86.83035714,85.49107143,86.60714286,85.9375,86.16071429,85.71428571,85.04464286,85.9375,85.49107143,87.5,87.05357143,87.05357143,85.9375,87.05357143,85.04464286,85.71428571,86.83035714,85.71428571,87.5,85.71428571,85.49107143,85.71428571,86.38392857,85.49107143,86.38392857,85.26785714,87.27678571,86.83035714,86.16071429,84.59821429,85.71428571,86.16071429,87.27678571,85.71428571,87.72321429,86.21875,0.717027922
100,100,87.27678571,86.60714286,85.71428571,87.27678571,86.60714286,86.60714286,85.49107143,85.71428571,86.83035714,86.16071429,86.60714286,85.49107143,86.16071429,86.60714286,86.83035714,87.05357143,86.38392857,86.16071429,85.9375,87.05357143,86.16071429,86.16071429,86.38392857,85.71428571,85.04464286,86.38392857,85.26785714,85.49107143,87.05357143,86.38392857,86.60714286,86.38392857,85.71428571,85.71428571,87.05357143,85.71428571,86.60714286,86.16071429,85.26785714,85.9375,85.9375,86.60714286,87.5,85.71428571,86.38392857,85.71428571,86.60714286,87.27678571,86.83035714,85.04464286,86.26785714,0.618721063
100,500,85.71428571,87.94642857,85.9375,86.60714286,86.16071429,87.05357143,86.16071429,85.9375,84.59821429,85.49107143,86.38392857,86.16071429,87.94642857,85.71428571,85.49107143,85.9375,86.16071429,85.9375,85.26785714,86.60714286,87.27678571,87.05357143,86.83035714,86.16071429,86.83035714,85.04464286,86.60714286,86.83035714,85.9375,85.49107143,87.72321429,86.60714286,86.16071429,86.83035714,87.05357143,87.05357143,86.60714286,86.16071429,85.9375,86.38392857,86.38392857,86.83035714,85.71428571,85.71428571,87.05357143,86.60714286,86.38392857,87.05357143,85.71428571,85.71428571,86.33928571,0.702978561
100,1000,86.60714286,86.38392857,86.16071429,86.38392857,84.15178571,87.27678571,85.71428571,86.38392857,85.71428571,86.83035714,86.60714286,86.60714286,86.83035714,86.16071429,86.83035714,85.49107143,85.26785714,86.38392857,86.83035714,85.49107143,85.71428571,87.27678571,85.49107143,86.38392857,86.16071429,85.26785714,86.60714286,85.9375,86.83035714,85.49107143,85.04464286,85.71428571,85.9375,86.60714286,86.38392857,85.71428571,87.72321429,86.16071429,85.9375,86.16071429,85.04464286,87.05357143,85.71428571,87.05357143,87.05357143,87.72321429,87.27678571,85.71428571,87.05357143,85.49107143,86.23660714,0.741841055
500,0.001,84.82142857,85.49107143,85.9375,84.82142857,85.04464286,84.59821429,86.16071429,86.38392857,87.05357143,85.04464286,84.59821429,88.39285714,87.27678571,85.49107143,85.9375,86.16071429,87.05357143,85.9375,85.04464286,85.04464286,86.38392857,85.71428571,87.05357143,85.9375,86.16071429,85.04464286,85.49107143,84.15178571,84.82142857,86.83035714,86.38392857,86.38392857,84.59821429,85.9375,85.9375,84.59821429,86.16071429,85.49107143,87.27678571,84.82142857,83.48214286,84.82142857,85.71428571,85.04464286,86.16071429,86.38392857,85.26785714,85.9375,86.60714286,85.26785714,85.72321429,0.934001002
500,0.01,84.375,86.60714286,85.49107143,85.71428571,84.59821429,84.375,85.71428571,84.82142857,84.82142857,85.71428571,85.9375,86.16071429,83.92857143,85.9375,85.49107143,84.59821429,86.83035714,86.60714286,86.38392857,85.9375,85.49107143,86.16071429,85.71428571,87.05357143,86.60714286,85.26785714,87.05357143,85.71428571,85.9375,85.49107143,84.375,85.9375,85.49107143,84.375,85.9375,84.59821429,86.60714286,85.9375,85.49107143,85.04464286,84.59821429,83.92857143,85.26785714,86.16071429,86.60714286,84.375,86.38392857,85.49107143,85.26785714,84.82142857,85.54464286,0.824851848
500,0.1,85.49107143,86.60714286,85.49107143,86.83035714,86.83035714,84.59821429,85.49107143,85.49107143,86.60714286,88.16964286,84.375,86.16071429,87.72321429,87.05357143,86.83035714,84.82142857,86.16071429,86.38392857,85.04464286,87.27678571,86.60714286,85.49107143,85.49107143,87.5,85.26785714,86.16071429,86.60714286,85.49107143,85.9375,86.38392857,86.16071429,85.71428571,85.49107143,86.38392857,83.92857143,86.60714286,85.26785714,85.9375,86.38392857,86.60714286,85.49107143,86.38392857,87.72321429,87.27678571,87.27678571,81.91964286,85.04464286,85.9375,84.59821429,84.15178571,85.97321429,1.121397641
500,1,86.16071429,85.26785714,85.9375,86.60714286,87.05357143,87.5,85.26785714,85.71428571,86.83035714,86.83035714,85.9375,86.16071429,85.04464286,85.26785714,86.38392857,84.82142857,86.60714286,87.72321429,85.49107143,83.70535714,85.71428571,84.59821429,84.375,85.9375,87.5,85.49107143,87.05357143,84.375,84.15178571,85.26785714,86.60714286,85.26785714,85.04464286,85.71428571,86.16071429,84.82142857,85.49107143,84.82142857,85.26785714,84.82142857,84.375,86.16071429,85.49107143,86.60714286,86.16071429,84.15178571,85.49107143,84.59821429,85.04464286,86.38392857,85.66517857,0.951613106
500,10,84.82142857,85.71428571,87.94642857,86.83035714,85.71428571,86.16071429,85.49107143,85.04464286,86.16071429,85.71428571,85.49107143,83.92857143,85.49107143,87.5,83.92857143,86.83035714,85.04464286,84.82142857,85.26785714,85.49107143,84.82142857,85.26785714,85.49107143,86.60714286,86.38392857,84.59821429,85.9375,83.48214286,85.71428571,86.38392857,85.9375,85.04464286,86.16071429,86.83035714,83.70535714,86.38392857,87.27678571,87.27678571,85.04464286,87.27678571,87.72321429,85.9375,84.15178571,85.49107143,85.71428571,86.16071429,86.16071429,85.9375,85.9375,85.49107143,85.75446429,1.016104204
500,50,85.71428571,85.9375,86.16071429,84.15178571,86.60714286,85.49107143,86.16071429,86.16071429,85.49107143,84.82142857,86.16071429,84.375,87.27678571,86.60714286,86.16071429,85.26785714,85.71428571,87.72321429,85.49107143,87.05357143,85.04464286,83.25892857,87.05357143,84.375,84.59821429,87.72321429,85.49107143,86.38392857,86.38392857,85.71428571,85.71428571,84.82142857,85.9375,86.60714286,87.5,85.71428571,85.26785714,85.04464286,85.9375,86.83035714,84.82142857,85.26785714,86.60714286,84.82142857,85.26785714,85.9375,85.49107143,86.16071429,85.26785714,83.70535714,85.74553571,0.975588136
500,100,87.27678571,86.83035714,85.71428571,86.16071429,84.375,85.49107143,85.9375,84.82142857,85.49107143,85.04464286,83.70535714,86.38392857,85.9375,85.71428571,85.04464286,85.71428571,86.60714286,84.375,86.38392857,85.71428571,85.71428571,85.9375,83.70535714,86.38392857,85.71428571,85.9375,85.49107143,85.71428571,85.04464286,85.26785714,84.375,85.9375,87.27678571,86.16071429,85.04464286,85.49107143,85.9375,87.5,84.82142857,84.59821429,84.15178571,85.49107143,84.82142857,86.16071429,85.9375,85.04464286,85.71428571,86.16071429,85.04464286,85.9375,85.58482143,0.83894496
500,500,85.71428571,84.82142857,86.38392857,86.16071429,86.38392857,86.38392857,84.82142857,86.60714286,85.26785714,86.16071429,84.375,87.27678571,86.38392857,84.375,87.72321429,86.38392857,85.9375,85.04464286,86.60714286,85.9375,85.9375,85.9375,86.38392857,86.60714286,85.26785714,86.60714286,86.83035714,85.04464286,83.92857143,85.04464286,85.71428571,84.59821429,86.60714286,83.70535714,85.49107143,85.71428571,83.25892857,84.375,86.16071429,87.05357143,86.83035714,85.71428571,85.9375,86.16071429,85.71428571,84.59821429,87.05357143,86.83035714,85.71428571,85.71428571,85.78571429,0.966614589
500,1000,86.60714286,85.9375,85.71428571,86.60714286,84.15178571,85.9375,85.9375,86.16071429,84.15178571,87.27678571,84.375,86.60714286,84.59821429,85.9375,83.92857143,84.82142857,85.04464286,87.27678571,85.04464286,85.26785714,85.04464286,86.60714286,85.71428571,85.04464286,86.83035714,85.49107143,85.71428571,84.15178571,86.38392857,85.9375,85.49107143,85.9375,87.05357143,85.9375,84.375,85.9375,85.71428571,86.60714286,85.9375,86.83035714,85.9375,86.16071429,83.70535714,85.9375,86.16071429,86.16071429,85.04464286,85.04464286,85.49107143,85.9375,85.67410714,0.882190752
1000,0.001,86.38392857,83.48214286,84.82142857,85.26785714,85.49107143,83.70535714,83.92857143,84.82142857,84.59821429,85.04464286,85.49107143,83.92857143,84.375,84.59821429,85.49107143,83.92857143,85.49107143,85.71428571,85.04464286,87.27678571,84.375,85.04464286,83.92857143,84.59821429,85.9375,85.49107143,83.70535714,85.26785714,85.26785714,86.83035714,86.16071429,85.04464286,83.48214286,83.70535714,84.15178571,84.375,84.82142857,85.04464286,85.04464286,84.15178571,84.15178571,85.9375,85.49107143,85.49107143,85.71428571,85.04464286,85.71428571,85.26785714,86.83035714,83.03571429,84.95982143,0.929559511
1000,0.01,84.82142857,85.49107143,85.49107143,87.27678571,85.26785714,86.16071429,85.49107143,84.375,84.82142857,84.59821429,85.9375,87.27678571,85.71428571,85.26785714,85.71428571,86.83035714,84.15178571,83.70535714,83.03571429,84.375,85.04464286,83.25892857,85.04464286,84.375,83.92857143,85.26785714,86.83035714,84.375,85.71428571,84.59821429,85.71428571,83.25892857,85.04464286,85.04464286,85.04464286,83.92857143,83.48214286,85.71428571,86.60714286,85.04464286,85.26785714,83.03571429,84.375,84.82142857,86.38392857,84.82142857,85.9375,84.82142857,84.15178571,84.59821429,85.02678571,1.033123897
1000,0.1,83.48214286,85.71428571,83.70535714,86.60714286,85.26785714,84.15178571,86.16071429,84.15178571,84.15178571,85.04464286,86.38392857,85.71428571,87.05357143,85.04464286,86.16071429,85.71428571,84.82142857,86.16071429,85.49107143,84.82142857,83.92857143,85.9375,84.82142857,85.04464286,83.25892857,84.59821429,84.15178571,84.82142857,84.82142857,84.82142857,85.49107143,84.375,83.92857143,85.71428571,84.15178571,85.49107143,85.04464286,83.70535714,84.375,85.49107143,83.25892857,85.49107143,84.82142857,83.48214286,83.25892857,84.375,85.04464286,84.59821429,85.71428571,85.49107143,84.90625,0.925173634
1000,1,83.70535714,84.82142857,86.83035714,84.375,85.26785714,86.16071429,84.59821429,84.15178571,85.04464286,85.9375,84.59821429,83.70535714,85.26785714,86.16071429,85.04464286,86.60714286,85.04464286,84.375,85.26785714,86.16071429,84.15178571,85.26785714,85.71428571,86.60714286,85.26785714,82.58928571,86.16071429,83.92857143,84.82142857,86.16071429,84.82142857,84.15178571,85.49107143,86.38392857,85.04464286,85.04464286,85.9375,84.59821429,84.82142857,85.49107143,83.92857143,86.16071429,85.26785714,85.9375,84.59821429,84.59821429,84.59821429,85.9375,84.59821429,85.71428571,85.13839286,0.888393086
1000,10,85.71428571,85.71428571,83.92857143,84.15178571,84.375,84.82142857,86.38392857,85.26785714,85.9375,85.9375,85.49107143,84.82142857,83.25892857,85.49107143,85.26785714,83.70535714,85.71428571,86.38392857,86.16071429,84.82142857,85.26785714,85.26785714,85.9375,84.15178571,85.49107143,86.38392857,84.59821429,83.70535714,83.25892857,83.70535714,84.82142857,85.49107143,84.82142857,85.9375,84.59821429,83.48214286,84.59821429,85.26785714,84.82142857,84.375,83.48214286,85.49107143,85.71428571,84.375,84.375,85.71428571,85.26785714,84.59821429,85.71428571,84.15178571,84.96428571,0.864810969
1000,50,84.59821429,85.71428571,83.48214286,85.49107143,85.04464286,85.49107143,85.49107143,85.9375,83.48214286,85.9375,84.59821429,85.71428571,87.72321429,85.71428571,85.71428571,83.92857143,87.94642857,84.82142857,86.16071429,83.70535714,86.83035714,84.15178571,86.83035714,83.03571429,85.71428571,83.92857143,85.49107143,86.83035714,85.26785714,84.82142857,85.71428571,85.71428571,84.82142857,85.26785714,84.82142857,84.15178571,84.82142857,83.92857143,85.49107143,85.49107143,85.26785714,84.82142857,86.38392857,85.04464286,85.04464286,86.16071429,85.49107143,84.375,83.70535714,86.16071429,85.24553571,1.049150757
1000,100,85.49107143,85.49107143,86.16071429,85.9375,84.59821429,84.375,84.15178571,84.375,85.9375,84.82142857,85.9375,86.16071429,86.38392857,85.26785714,83.92857143,84.375,85.04464286,84.59821429,85.04464286,84.375,84.82142857,83.92857143,85.26785714,87.27678571,83.48214286,84.82142857,85.49107143,85.26785714,84.82142857,84.59821429,85.49107143,86.16071429,86.38392857,84.15178571,83.03571429,85.26785714,86.83035714,84.375,83.70535714,85.71428571,85.9375,82.14285714,84.59821429,87.27678571,85.71428571,85.9375,83.70535714,85.49107143,84.59821429,84.59821429,85.06696429,1.037455261
1000,500,85.26785714,84.82142857,84.375,84.82142857,85.04464286,85.9375,84.82142857,85.26785714,84.375,83.48214286,83.25892857,84.59821429,85.71428571,84.59821429,85.9375,83.48214286,82.8125,85.71428571,84.59821429,85.26785714,85.9375,83.70535714,84.375,84.82142857,84.82142857,83.70535714,83.48214286,85.49107143,84.15178571,84.375,85.26785714,85.26785714,84.82142857,82.8125,84.82142857,86.60714286,85.49107143,84.59821429,86.16071429,84.59821429,87.05357143,86.60714286,86.60714286,85.04464286,83.92857143,85.04464286,84.82142857,85.9375,86.16071429,85.9375,84.93303571,0.990318887
1000,1000,85.04464286,83.03571429,84.59821429,85.9375,85.49107143,85.04464286,86.83035714,86.60714286,85.04464286,85.26785714,85.9375,85.04464286,84.82142857,85.04464286,85.26785714,84.375,86.16071429,84.59821429,85.71428571,85.26785714,85.71428571,84.375,85.71428571,85.26785714,86.83035714,85.26785714,85.71428571,83.92857143,84.15178571,84.59821429,85.04464286,85.9375,87.05357143,85.26785714,84.375,84.375,85.9375,85.26785714,84.59821429,85.26785714,85.49107143,85.9375,84.375,84.82142857,85.49107143,85.49107143,83.92857143,84.59821429,84.82142857,84.59821429,85.1875,0.794971392
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,avg,stdev
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Max:,86.47321429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
